sample_id,score,y_member
TCGA-E2-A158-01A-11R-A12D-07,0.46269593395670783,1
TCGA-AO-A1KO-01A-31R-A13Q-07,0.8548260374290728,1
TCGA-AR-A0TX-01A-11R-A084-07,0.47002476082657585,1
TCGA-D8-A1XB-01A-11R-A14D-07,0.36161570374067925,0
TCGA-B6-A0IG-01A-11R-A034-07,0.26551989687325606,1
TCGA-AC-A5EH-01A-11R-A28M-07,0.41240273404544797,1
TCGA-LL-A7SZ-01A-32R-A352-07,0.4308101988956041,0
TCGA-A7-A26J-01A-11R-A169-07,0.44466982810186445,1
TCGA-E9-A22H-01A-11R-A157-07,0.6016508653553899,1
TCGA-BH-A208-01A-11R-A157-07,0.5311422233595331,1
TCGA-BH-A6R9-01A-21R-A32P-07,0.44728559513549726,1
TCGA-OL-A5S0-01A-11R-A28M-07,0.46415886546882096,1
TCGA-A1-A0SD-01A-11R-A115-07,0.40534418384710863,0
TCGA-AO-A0JB-01A-11R-A32Y-07,0.3551804250399374,1
TCGA-E2-A1BD-01A-11R-A12P-07,0.31254683173658077,1
TCGA-AN-A0AS-01A-11R-A00Z-07,0.28765968090801874,0
TCGA-A7-A13G-01A-11R-A13Q-07,0.4098855040529074,1
TCGA-B6-A0RS-01A-11R-A084-07,0.43002510227878327,0
TCGA-A2-A4S0-01A-21R-A266-07,0.3995725872693003,1
TCGA-BH-A1F5-01A-12R-A13Q-07,0.47400214220588627,1
TCGA-A2-A0CX-01A-21R-A00Z-07,0.9288374303142715,1
TCGA-A7-A13D-01A-13R-A12P-07,0.5360982544498087,1
TCGA-AN-A03Y-01A-21R-A00Z-07,0.28730660857503515,0
TCGA-E9-A1ND-01A-11R-A144-07,0.4386594405880852,1
TCGA-EW-A1P5-01A-11R-A144-07,0.3584635679679465,1
TCGA-EW-A423-01A-11R-A24H-07,0.4252803347500592,0
TCGA-A7-A5ZV-01A-11R-A28M-07,0.2784359502866022,1
TCGA-C8-A8HP-01A-11R-A36F-07,0.663732435434972,1
TCGA-AQ-A54O-01A-11R-A266-07,0.39403889410071896,1
TCGA-E9-A5FK-01A-11R-A27Q-07,0.4750182545067372,1
TCGA-D8-A142-01A-11R-A115-07,0.5142225782326072,1
TCGA-BH-A0BC-01A-22R-A084-07,0.2774437874500211,1
TCGA-A2-A0EY-01A-11R-A034-07,0.45562240402836507,0
TCGA-D8-A1J8-01A-11R-A13Q-07,0.546729899062079,0
TCGA-A8-A06Y-01A-21R-A00Z-07,0.27950609467786175,1
TCGA-EW-A1J1-01A-11R-A13Q-07,0.2529571347032631,0
TCGA-BH-A0C0-01A-21R-A056-07,0.35425803737031986,1
TCGA-AC-A2FK-01A-12R-A180-07,0.857664971282014,1
TCGA-A2-A3XV-01A-21R-A239-07,0.5736696713747537,1
TCGA-BH-A0HB-01A-11R-A056-07,0.3692984540865828,1
TCGA-AN-A0XL-01A-11R-A10J-07,0.3349109193722313,0
TCGA-E2-A10B-01A-11R-A10J-07,0.26152892319723475,0
TCGA-A2-A04X-01A-21R-A034-07,0.2688437241642694,0
TCGA-AR-A1AN-01A-11R-A12P-07,0.34980668824321104,1
TCGA-A2-A0EM-01A-11R-A034-07,0.4062648215000273,1
