sample_id,score,y_member
TCGA-B0-5115-01A-01R-1420-07,0.40920514692069715,1
TCGA-EJ-A46E-01A-31R-A250-07,0.42203054636420106,1
TCGA-DD-AAE7-01A-11R-A41C-07,0.35288828726748506,1
TCGA-Z6-A8JE-01A-11R-A37I-31,0.7344862744196387,1
TCGA-A8-A08F-01A-11R-A00Z-07,0.9158801876111267,1
TCGA-59-2350-01A-01R-1569-13,0.6078422924241724,1
TCGA-CZ-4858-01A-01R-1305-07,0.846508228555921,1
TCGA-CZ-5470-01A-01R-1503-07,0.6308958572042657,1
TCGA-AN-A0XN-01A-21R-A109-07,0.9259813131976218,1
TCGA-37-A5EL-01A-11R-A26W-07,0.6992066667218078,1
TCGA-46-6025-01A-11R-1820-07,0.6590028684792438,1
TCGA-AN-A0XS-01A-22R-A109-07,0.9221106252152957,1
TCGA-M7-A725-01A-12R-A32O-07,0.6973352263105737,1
TCGA-XN-A8T3-01A-11R-A36G-07,0.6619491463730532,0
TCGA-3K-AAZ8-01A-12R-A39D-07,0.32928354130865356,1
TCGA-B9-5155-01A-01R-1592-07,0.43048801781120183,1
TCGA-OK-A5Q2-01A-11R-A27Q-07,0.9113020228856685,1
TCGA-2Y-A9H8-01A-11R-A39D-07,0.539818340493289,1
TCGA-30-1866-01A-02R-1568-13,0.6833137194992105,1
TCGA-SX-A7SO-01A-11R-A355-07,0.5962737430135137,1
TCGA-55-7283-01A-11R-2039-07,0.7865341280626694,1
TCGA-M7-A720-01A-12R-A32O-07,0.4038662636510301,1
TCGA-91-6828-01A-11R-1858-07,0.7249992751485933,1
TCGA-D8-A1JF-01A-11R-A13Q-07,0.9202364535630403,1
TCGA-D8-A1JG-01B-11R-A13Q-07,0.9378528047577139,1
TCGA-AL-3468-01A-02R-1351-07,0.5141315950719951,1
TCGA-21-1082-01A-01R-0692-07,0.746354461045585,1
TCGA-A4-8311-01A-11R-2404-07,0.34278918432183664,1
TCGA-BD-A3EP-01A-11R-A22L-07,0.4643575917130412,1
TCGA-92-7340-01A-21R-2045-07,0.7359439637934683,1
TCGA-EJ-A65B-01A-12R-A30B-07,0.46350348170895084,1
TCGA-HC-8261-01B-05R-2302-07,0.5821466581596845,1
TCGA-AZ-6601-01A-11R-1774-07,0.694624293158846,1
TCGA-B0-4703-01A-01R-1277-07,0.534916909777909,1
TCGA-AA-A004-01A-01R-A00A-07,0.45930511736043356,1
TCGA-30-1862-01A-02R-1568-13,0.7123959802551796,1
TCGA-09-2045-01A-01R-1568-13,0.6879796818410764,1
TCGA-E2-A10F-01A-11R-A10J-07,0.8657331733998929,1
TCGA-OL-A6VO-01A-12R-A33J-07,0.942480316374596,1
TCGA-BQ-5884-01A-11R-1592-07,0.682352402842118,1
TCGA-49-4507-01A-01R-1206-07,0.7678731808379851,1
TCGA-ZG-A9LS-01A-12R-A41O-07,0.7180282920980948,1
TCGA-AN-A0FW-01A-11R-A034-07,0.9256793001498103,1
TCGA-A6-A5ZU-01A-11R-A28H-07,0.7714365185903147,1
TCGA-QU-A6IL-01A-11R-A31N-07,0.44395570600945716,1
TCGA-67-4679-01B-01R-1755-07,0.7326970974512785,0
TCGA-DM-A28G-01A-11R-A16W-07,0.41857275833092294,1
TCGA-IB-AAUV-01A-11R-A38C-07,0.48894242147507816,1
TCGA-FB-AAPZ-01A-11R-A41B-07,0.647783873649088,1
TCGA-DD-AAEG-01A-11R-A39D-07,0.4549852448020126,1
TCGA-24-0975-01A-02R-1565-13,0.6533195921061784,1
TCGA-AA-3841-01A-01R-0905-07,0.2698882807564662,0
TCGA-75-6211-01A-11R-1755-07,0.8062312405144698,1
TCGA-IB-7887-01A-11R-2156-07,0.746970476299271,1
TCGA-78-7161-01A-11R-2039-07,0.8161667114344575,1
TCGA-B0-5699-01A-11R-1541-07,0.525232687111324,1
TCGA-DD-A113-01A-11R-A131-07,0.5727187723299995,1
TCGA-E9-A1R2-01A-11R-A14D-07,0.9289099229792063,1
TCGA-78-7536-01A-11R-2066-07,0.8238080680761792,1
TCGA-B6-A0WY-01A-11R-A109-07,0.9316144387066947,1
TCGA-ZP-A9CY-01A-11R-A38B-07,0.22603116718273272,1
TCGA-EJ-5495-01A-01R-1580-07,0.538621248293763,0
TCGA-2H-A9GJ-01A-11R-A37I-31,0.6813714474340101,1
TCGA-AA-3955-01A-02R-1022-07,0.4115003333733453,1
TCGA-20-1684-01A-01R-1566-13,0.6765448562985339,1
TCGA-AA-3697-01A-01R-1723-07,0.47978537553804423,1
TCGA-56-5898-01A-11R-1635-07,0.6419647882354164,1
TCGA-BP-4801-01A-02R-1420-07,0.4816719430432928,1
TCGA-D8-A146-01A-31R-A115-07,0.8804813740693062,1
TCGA-DD-AACJ-01A-11R-A41C-07,0.26008436393428397,0
TCGA-BQ-5892-01A-11R-1592-07,0.7392327830312792,1
TCGA-BH-A0BF-01A-21R-A12P-07,0.9235548317478107,0
TCGA-HZ-8003-01A-21R-2204-07,0.6383746039029811,0
TCGA-BH-A1EU-01A-11R-A137-07,0.8418108938878939,1
