sample_id,score,y_member
TCGA-B0-5115-01A-01R-1420-07,0.9400049836916823,1
TCGA-EJ-A46E-01A-31R-A250-07,0.4815392250478826,1
TCGA-DD-AAE7-01A-11R-A41C-07,0.9400090687321888,0
TCGA-Z6-A8JE-01A-11R-A37I-31,0.5512247275063604,1
TCGA-A8-A08F-01A-11R-A00Z-07,0.6389969550707549,0
TCGA-59-2350-01A-01R-1569-13,0.629578292246755,1
TCGA-CZ-4858-01A-01R-1305-07,0.9399814261349222,1
TCGA-CZ-5470-01A-01R-1503-07,0.9399949244969437,1
TCGA-AN-A0XN-01A-21R-A109-07,0.4890670673015295,0
TCGA-37-A5EL-01A-11R-A26W-07,0.6601884498787801,1
TCGA-46-6025-01A-11R-1820-07,0.5983539484768403,1
TCGA-AN-A0XS-01A-22R-A109-07,0.5093217703984632,0
TCGA-M7-A725-01A-12R-A32O-07,0.4980661060440379,1
TCGA-XN-A8T3-01A-11R-A36G-07,0.44061670064033565,1
TCGA-3K-AAZ8-01A-12R-A39D-07,0.9400195544798393,0
TCGA-B9-5155-01A-01R-1592-07,0.5842168209195631,1
TCGA-OK-A5Q2-01A-11R-A27Q-07,0.5066086069975763,1
TCGA-2Y-A9H8-01A-11R-A39D-07,0.9399917826766103,1
TCGA-30-1866-01A-02R-1568-13,0.6449812879124568,1
TCGA-SX-A7SO-01A-11R-A355-07,0.6283579023919763,1
TCGA-55-7283-01A-11R-2039-07,0.5834572046822534,1
TCGA-M7-A720-01A-12R-A32O-07,0.4604671619328855,1
TCGA-91-6828-01A-11R-1858-07,0.5232991621227617,1
TCGA-D8-A1JF-01A-11R-A13Q-07,0.7190049760015158,1
TCGA-D8-A1JG-01B-11R-A13Q-07,0.6450521963450988,1
TCGA-AL-3468-01A-02R-1351-07,0.575625209106065,1
TCGA-21-1082-01A-01R-0692-07,0.5864719944934408,1
TCGA-A4-8311-01A-11R-2404-07,0.5474185380613632,1
TCGA-BD-A3EP-01A-11R-A22L-07,0.9399300836152085,1
TCGA-92-7340-01A-21R-2045-07,0.559760133208046,1
TCGA-EJ-A65B-01A-12R-A30B-07,0.5125114036885481,1
TCGA-HC-8261-01B-05R-2302-07,0.6115001416922257,1
TCGA-AZ-6601-01A-11R-1774-07,0.47811223324548796,1
TCGA-B0-4703-01A-01R-1277-07,0.9399927642286886,1
TCGA-AA-A004-01A-01R-A00A-07,0.6989302250665834,1
TCGA-30-1862-01A-02R-1568-13,0.5811740086833205,1
TCGA-09-2045-01A-01R-1568-13,0.5930528546631447,0
TCGA-E2-A10F-01A-11R-A10J-07,0.4811003379161697,0
TCGA-OL-A6VO-01A-12R-A33J-07,0.6388494962775062,1
TCGA-BQ-5884-01A-11R-1592-07,0.6526064872485011,1
TCGA-49-4507-01A-01R-1206-07,0.6009472255186864,0
TCGA-ZG-A9LS-01A-12R-A41O-07,0.48690658440994183,0
TCGA-AN-A0FW-01A-11R-A034-07,0.6390372868616553,1
TCGA-A6-A5ZU-01A-11R-A28H-07,0.5808933980616082,1
TCGA-QU-A6IL-01A-11R-A31N-07,0.6330678755107798,1
TCGA-67-4679-01B-01R-1755-07,0.589846094058048,1
TCGA-DM-A28G-01A-11R-A16W-07,0.5010149420988306,1
TCGA-IB-AAUV-01A-11R-A38C-07,0.5502530434673932,1
TCGA-FB-AAPZ-01A-11R-A41B-07,0.3788217584362392,1
TCGA-DD-AAEG-01A-11R-A39D-07,0.940005270950917,0
TCGA-24-0975-01A-02R-1565-13,0.5493340666587649,0
TCGA-AA-3841-01A-01R-0905-07,0.6439008157860211,1
TCGA-75-6211-01A-11R-1755-07,0.6055501868280488,1
TCGA-IB-7887-01A-11R-2156-07,0.43669996935210403,1
TCGA-78-7161-01A-11R-2039-07,0.4963100360125416,1
TCGA-B0-5699-01A-11R-1541-07,0.9400145161000235,1
TCGA-DD-A113-01A-11R-A131-07,0.9399973225865833,1
TCGA-E9-A1R2-01A-11R-A14D-07,0.5788750179237139,1
TCGA-78-7536-01A-11R-2066-07,0.6466855191796597,1
TCGA-B6-A0WY-01A-11R-A109-07,0.45596883956521933,0
TCGA-ZP-A9CY-01A-11R-A38B-07,0.9400008059277829,0
TCGA-EJ-5495-01A-01R-1580-07,0.47245256030641736,1
TCGA-2H-A9GJ-01A-11R-A37I-31,0.6141033407092956,1
TCGA-AA-3955-01A-02R-1022-07,0.5238080771464433,0
TCGA-20-1684-01A-01R-1566-13,0.679370857293941,1
TCGA-AA-3697-01A-01R-1723-07,0.4829415888227627,1
TCGA-56-5898-01A-11R-1635-07,0.43736426839931347,1
TCGA-BP-4801-01A-02R-1420-07,0.939988997114893,1
TCGA-D8-A146-01A-31R-A115-07,0.46345584433354386,1
TCGA-DD-AACJ-01A-11R-A41C-07,0.9400275867004886,1
TCGA-BQ-5892-01A-11R-1592-07,0.4892186081138536,1
TCGA-BH-A0BF-01A-21R-A12P-07,0.47553333592441405,1
TCGA-HZ-8003-01A-21R-2204-07,0.5111171783113804,1
TCGA-BH-A1EU-01A-11R-A137-07,0.5324821839056844,0
TCGA-61-1900-01A-01R-1567-13,0.6499581584998592,1
TCGA-AM-5821-01A-01R-1653-07,0.601822716898669,1
TCGA-A7-A26J-01A-11R-A169-07,0.5721363093597879,1
TCGA-AR-A1AT-01A-11R-A12P-07,0.5343414922608267,1
TCGA-OL-A5S0-01A-11R-A28M-07,0.5965974008062284,0
TCGA-63-6202-01A-11R-1820-07,0.5198416612334309,1
TCGA-A2-A3XV-01A-21R-A239-07,0.7571698930140535,1
TCGA-CH-5772-01A-11R-1580-07,0.46274958113982184,1
TCGA-OL-A5DA-01A-11R-A27Q-07,0.5697719271810567,1
TCGA-2Z-A9J1-01A-11R-A38C-07,0.4707147140528238,0
TCGA-LN-A8I0-01A-11R-A36D-31,0.44060544270975716,1
TCGA-50-8460-01A-11R-2326-07,0.5312589941728458,0
TCGA-86-8279-01A-11R-2287-07,0.5666764961520403,1
TCGA-56-A4ZJ-01A-11R-A262-07,0.5266538038122414,0
TCGA-67-3770-01A-01R-0946-07,0.6236462965385727,0
TCGA-A2-A0YF-01A-21R-A109-07,0.5904312525839656,0
TCGA-85-A50Z-01A-21R-A262-07,0.6195314327318385,0
TCGA-G9-6363-01A-21R-1789-07,0.5533082868949911,1
TCGA-G7-6790-01A-11R-1965-07,0.5980730737108252,1
TCGA-AR-A1AM-01A-41R-A22K-07,0.4489824526210507,1
TCGA-E2-A10C-01A-21R-A10J-07,0.6423985182788934,1
TCGA-AA-A00L-01A-01R-A002-07,0.49834954713769375,1
TCGA-55-7995-01A-11R-2187-07,0.48884462370660003,1
TCGA-G4-6309-01A-21R-1839-07,0.5539090629954501,1
TCGA-CJ-4908-01A-01R-1426-07,0.940006548816236,0
TCGA-EJ-A46B-01A-31R-A250-07,0.4449458082669292,1
TCGA-AR-A24Z-01A-11R-A169-07,0.6498641410823349,1
TCGA-A6-2685-01A-01R-1410-07,0.5213474916714248,1
TCGA-A4-A5DU-01A-11R-A28H-07,0.5394909022004138,1
TCGA-AZ-6600-01A-11R-1774-07,0.45585944158770125,1
TCGA-CC-A7IH-01A-11R-A33J-07,0.940016319662143,0
TCGA-QU-A6IM-01A-11R-A31N-07,0.6118247430256624,1
TCGA-LN-A49M-01A-21R-A260-31,0.5559021772486972,1
TCGA-66-2765-01A-01R-0851-07,0.49280303960442395,1
TCGA-A8-A0AB-01A-11R-A034-07,0.5901419670486849,1
TCGA-S3-AA14-01A-11R-A41B-07,0.5650090013711198,1
TCGA-98-A538-01A-11R-A262-07,0.5149178474439622,1
TCGA-CM-6166-01A-11R-1653-07,0.5015434911143914,1
TCGA-5M-AAT4-01A-11R-A41B-07,0.5381192139601744,0
TCGA-61-2008-01A-02R-1568-13,0.5902612296915414,0
TCGA-B6-A0X0-01A-21R-A115-07,0.5259065425807143,0
TCGA-86-8281-01A-11R-2287-07,0.5406930647071982,1
TCGA-24-1546-01A-01R-1566-13,0.5646011264760961,1
TCGA-V1-A9OL-01A-11R-A41O-07,0.5680149598792689,1
TCGA-BH-A201-01A-11R-A14M-07,0.5078383212146518,1
TCGA-18-3409-01A-01R-0980-07,0.5266120331335237,1
TCGA-F4-6461-01A-11R-1774-07,0.5228485240694889,1
TCGA-AA-A02E-01A-01R-A00A-07,0.5493949711906118,1
TCGA-YL-A9WY-01A-11R-A41O-07,0.5454603960407199,0
TCGA-B0-5102-01A-01R-1420-07,0.9399876304992792,0
TCGA-G9-7521-01A-11R-2263-07,0.4801201494190906,1
TCGA-CJ-4902-01A-01R-1426-07,0.9399911096876918,1
TCGA-CA-6717-01A-11R-1839-07,0.46649743883643824,1
TCGA-IG-A5S3-01A-11R-A28J-31,0.5591142560129841,1
TCGA-EJ-5497-01A-02R-1580-07,0.45573918309173256,0
